image_path centroid_x centroid_y angle
MIA_L0001/frame00519.bmp 44.2261 70.7329 -8.3853
MIA_L0001/frame00520.bmp 45.2795 70.4109 -11.1865
MIA_L0001/frame00521.bmp 43.8419 70.9410 -8.9930
MIA_L0001/frame00522.bmp 44.8671 70.7183 -10.5163
MIA_L0001/frame00523.bmp 31.5000 123.0000 -0.0000
MIA_L0001/frame00525.bmp 31.5000 123.0000 -0.0000
MIA_L0001/frame00526.bmp 31.5000 123.0000 -0.0000
MIA_L0001/frame00527.bmp 61.9492 66.2486 -16.9176
MIA_L0001/frame00528.bmp 31.5000 123.0000 -0.0000
MIA_L0001/frame00529.bmp 31.5000 123.0000 -0.0000
MIA_L0001/frame00530.bmp 61.4112 65.9541 -21.2597
MIA_L0001/frame00531.bmp 31.5000 123.0000 -0.0000
MIA_L0001/frame00532.bmp 31.5000 123.0000 -0.0000
MIA_L0001/frame00533.bmp 59.9868 66.4167 -22.6693
MIA_L0001/frame00534.bmp 31.5000 123.0000 -0.0000
MIA_L0001/frame00535.bmp 31.5000 123.0000 -0.0000
MIA_L0001/frame00536.bmp 59.7473 66.7538 -17.2735
MIA_L0001/frame00537.bmp 59.9979 66.5472 -20.6140
MIA_L0001/frame00538.bmp 60.4393 66.3703 -17.8400
MIA_L0001/frame00539.bmp 61.0848 66.0217 -19.4607
MIA_L0001/frame00540.bmp 61.9884 66.8259 -15.1770
MIA_L0001/frame00541.bmp 61.5114 66.2254 -16.5886
MIA_L0001/frame00542.bmp 61.0706 66.5242 -14.6401
MIA_L0001/frame00543.bmp 16.5000 57.5000 18.4349
MIA_L0001/frame00544.bmp 58.9822 67.0935 -14.1192
MIA_L0001/frame00545.bmp 58.7015 67.0362 -19.2332
MIA_L0001/frame00549.bmp 45.3951 70.2737 -4.3634
MIA_L0001/frame00550.bmp 45.1624 70.2827 -5.6917
MIA_L0001/frame00551.bmp 43.8887 70.7402 -9.1558
MIA_L0001/frame00552.bmp 47.6684 69.6378 3.7423
MIA_L0001/frame00553.bmp 46.7097 70.4151 -8.0951
MIA_L0001/frame00554.bmp 45.6362 70.3321 -7.9688
MIA_L0001/frame00555.bmp 44.6192 70.5544 -8.8601
MIA_L0001/frame00556.bmp 44.9328 70.0903 -4.5373
MIA_L0001/frame00557.bmp 44.7824 70.5078 -8.0512
MIA_L0001/frame00558.bmp 43.3694 70.4654 -9.2432
MIA_L0001/frame00559.bmp 45.1718 70.4803 -6.7914
MIA_L0001/frame00560.bmp 45.5140 70.3261 -5.4441
MIA_L0001/frame00561.bmp 46.6399 70.3072 -5.5580
MIA_L0001/frame00562.bmp 43.9796 70.7284 -8.1215
MIA_L0001/frame00563.bmp 43.5126 70.7437 -6.8979
MIA_L0001/frame00564.bmp 43.5308 70.5408 -6.6571
MIA_L0001/frame00565.bmp 45.9746 70.4286 -3.1020
MIA_L0001/frame00566.bmp 45.3349 70.1170 -4.2950
MIA_L0001/frame00567.bmp 44.7521 70.5953 -9.4647
MIA_L0001/frame00568.bmp 45.3257 70.3589 -6.3060
MIA_L0001/frame00569.bmp 63.5000 123.0000 -0.0000
MIA_L0001/frame00570.bmp 63.5000 123.0000 -0.0000
MIA_L0001/frame00572.bmp 59.3624 66.2707 -27.1770
MIA_L0001/frame00573.bmp 60.7617 66.1955 -23.6360
MIA_L0001/frame00574.bmp 61.8333 65.9241 -19.8179
MIA_L0001/frame00575.bmp 59.6561 66.9045 -16.1758
MIA_L0001/frame00576.bmp 60.5685 66.5460 -18.6073
MIA_L0001/frame00577.bmp 60.2697 66.6073 -15.4222
MIA_L0001/frame00578.bmp 60.5473 66.3560 -21.3209
MIA_L0001/frame00579.bmp 60.4592 66.2661 -20.7741
MIA_L0001/frame00580.bmp 61.5573 65.7384 -16.7065
MIA_L0001/frame00581.bmp 61.7221 65.5722 -17.7294
MIA_L0001/frame00582.bmp 59.9399 66.5591 -18.7606
MIA_L0001/frame00583.bmp 60.4147 66.3056 -18.5010
MIA_L0001/frame00584.bmp 61.6621 66.0929 -16.4475
MIA_L0001/frame00585.bmp 60.0021 66.6192 -19.0013
MIA_L0001/frame00586.bmp 60.6938 66.4930 -18.4027
MIA_L0001/frame00587.bmp 60.5282 66.6427 -14.9206
MIA_L0001/frame00588.bmp 60.1167 66.4542 -19.7863
MIA_L0001/frame00589.bmp 59.7100 66.7597 -15.3027
MIA_L0001/frame00590.bmp 31.5000 123.0000 -0.0000
MIA_L0001/frame00591.bmp 59.8302 66.9256 -18.5590
MIA_L0001/frame00592.bmp 31.5000 123.0000 -0.0000
MIA_L0001/frame00593.bmp 31.5000 123.0000 -0.0000
MIA_L0001/frame00595.bmp 17.5000 74.0000 -0.0000
MIA_L0001/frame00596.bmp 46.1506 69.8729 -5.1701
MIA_L0001/frame00597.bmp 16.0000 76.0000 -0.0000
MIA_L0001/frame00598.bmp 46.8548 69.6307 1.0463
MIA_L0001/frame00599.bmp 43.3271 70.1898 -4.4968
MIA_L0001/frame00600.bmp 43.0310 70.5547 -8.7857
MIA_L0001/frame00601.bmp 44.5739 70.4240 -7.7454
MIA_L0001/frame00602.bmp 45.5832 70.3699 -3.9174
MIA_L0001/frame00603.bmp 44.4707 70.4623 -9.3433
MIA_L0001/frame00604.bmp 44.9022 70.6133 -5.2891
MIA_L0001/frame00605.bmp 45.0044 70.4814 -12.6241
MIA_L0001/frame00606.bmp 45.1239 70.4622 -5.5297
MIA_L0001/frame00607.bmp 44.9798 70.5191 -8.9516
MIA_L0001/frame00608.bmp 44.2671 70.7048 -9.0355
MIA_L0001/frame00609.bmp 45.7916 70.4674 -8.5717
MIA_L0001/frame00610.bmp 43.8985 71.1335 -10.6934
MIA_L0001/frame00611.bmp 43.3996 70.7674 -8.8530
MIA_L0001/frame00612.bmp 43.6882 70.6922 -5.5950
MIA_L0001/frame00613.bmp 44.1687 70.8153 -9.4740
MIA_L0001/frame00614.bmp 45.7112 70.3180 -3.1478
MIA_L0001/frame00615.bmp 45.6178 70.1922 -8.5711
MIA_L0001/frame00617.bmp 95.5000 123.0000 -0.0000
MIA_L0001/frame00618.bmp 95.5000 123.0000 -0.0000
MIA_L0001/frame00619.bmp 62.9073 65.3091 -23.1989
MIA_L0001/frame00620.bmp 63.2393 65.4033 -21.9435
MIA_L0001/frame00621.bmp 60.0505 66.3556 -19.9125
MIA_L0001/frame00622.bmp 60.5689 66.4823 -17.9277
MIA_L0001/frame00623.bmp 61.4815 66.2355 -17.9946
MIA_L0001/frame00624.bmp 61.3748 66.1369 -19.0633
MIA_L0001/frame00625.bmp 59.9165 66.6044 -17.4593
MIA_L0001/frame00626.bmp 61.1342 65.9533 -16.1913
MIA_L0001/frame00627.bmp 59.7318 66.9341 -17.0296
MIA_L0001/frame00628.bmp 61.2652 66.1123 -18.3999
MIA_L0001/frame00629.bmp 62.5018 66.0230 -17.7807
MIA_L0001/frame00630.bmp 62.3956 66.0623 -17.2501
MIA_L0001/frame00631.bmp 31.5000 123.0000 -0.0000
MIA_L0001/frame00632.bmp 31.5000 123.0000 -0.0000
MIA_L0001/frame00633.bmp 61.1534 66.0879 -19.2809
MIA_L0001/frame00634.bmp 31.5000 123.0000 -0.0000
MIA_L0001/frame00635.bmp 31.5000 123.0000 -0.0000
MIA_L0001/frame00636.bmp 61.7984 66.0235 -18.2677
MIA_L0001/frame00637.bmp 31.5000 123.0000 -0.0000
MIA_L0001/frame00638.bmp 31.5000 123.0000 -0.0000
MIA_L0001/frame00639.bmp 59.8360 66.6047 -26.4089
MIA_L0001/frame00640.bmp 31.5000 123.0000 -0.0000
MIA_L0001/frame00641.bmp 31.5000 123.0000 -0.0000
MIA_L0001/frame00642.bmp 15.8000 70.8000 -2.4495
MIA_L0001/frame00643.bmp 46.2489 69.7085 -2.3542
MIA_L0001/frame00644.bmp 45.8596 69.7325 1.6170
MIA_L0001/frame00645.bmp 46.0582 70.4935 -4.8590
MIA_L0001/frame00646.bmp 45.1205 69.9538 -7.8084
MIA_L0001/frame00647.bmp 45.8736 70.1670 -6.1349
MIA_L0001/frame00648.bmp 46.0651 70.5273 -7.6489
MIA_L0001/frame00649.bmp 44.4620 70.2975 -7.3382
MIA_L0001/frame00650.bmp 44.5613 70.2890 -5.1459
MIA_L0001/frame00651.bmp 42.5889 71.0736 -9.9376
MIA_L0001/frame00652.bmp 44.6891 70.0848 -9.0965
MIA_L0001/frame00653.bmp 44.6408 70.6253 -6.3220
MIA_L0001/frame00654.bmp 44.6596 70.4778 -8.6238
MIA_L0001/frame00655.bmp 45.2851 70.5021 -8.7070
MIA_L0001/frame00656.bmp 44.0468 70.7434 -9.2420
MIA_L0001/frame00657.bmp 44.1417 70.9333 -6.4449
MIA_L0001/frame00658.bmp 44.5514 70.8519 -8.9536
MIA_L0001/frame00659.bmp 44.6970 70.8125 -4.7108
MIA_L0001/frame00660.bmp 44.2982 70.7694 -6.3943
MIA_L0001/frame00661.bmp 43.8967 70.5833 -5.1319
MIA_L0001/frame00662.bmp 45.2246 70.2712 -6.7324
MIA_L0001/frame00663.bmp 44.1081 71.3320 -11.0410
MIA_L0001/frame00666.bmp 57.6657 67.6685 -21.0464
MIA_L0001/frame00667.bmp 60.7106 66.5768 -17.4381
MIA_L0001/frame00668.bmp 61.4453 65.9528 -21.3017
MIA_L0001/frame00669.bmp 60.4540 66.3875 -19.2153
MIA_L0001/frame00670.bmp 60.3629 66.1598 -20.0229
MIA_L0001/frame00671.bmp 60.6241 66.1405 -14.0664
MIA_L0001/frame00672.bmp 62.2279 65.4688 -18.8553
MIA_L0001/frame00673.bmp 61.1939 66.3818 -16.0964
MIA_L0001/frame00674.bmp 61.4971 66.4211 -16.8438
MIA_L0001/frame00675.bmp 60.4906 66.0602 -18.4173
MIA_L0001/frame00676.bmp 61.9440 65.9188 -16.4272
MIA_L0001/frame00677.bmp 62.0946 65.7551 -17.6523
MIA_L0001/frame00678.bmp 61.0345 65.7659 -14.2785
MIA_L0001/frame00679.bmp 62.1256 65.1566 -23.4131
MIA_L0001/frame00680.bmp 61.3809 65.9145 -17.8438
MIA_L0001/frame00681.bmp 61.4746 66.0659 -18.0995
MIA_L0001/frame00682.bmp 61.1800 66.2524 -12.8899
MIA_L0001/frame00683.bmp 27.3333 46.8889 20.3006
MIA_L0001/frame00684.bmp 31.5000 123.0000 -0.0000
MIA_L0001/frame00685.bmp 31.5000 123.0000 -0.0000
MIA_L0001/frame00686.bmp 61.8177 65.4097 -19.7140
MIA_L0001/frame00687.bmp 60.0042 66.5877 -25.3129
MIA_L0001/frame00689.bmp 95.5000 123.0000 -0.0000
MIA_L0001/frame00690.bmp 49.2611 69.2357 23.7179
MIA_L0001/frame00691.bmp 44.0376 70.0718 -1.6233
MIA_L0001/frame00692.bmp 44.7627 70.3068 -3.8512
MIA_L0001/frame00693.bmp 44.8894 69.9851 -8.8607
MIA_L0001/frame00694.bmp 5.1667 36.5000 59.0362
MIA_L0001/frame00695.bmp 46.6674 69.9112 1.0376
MIA_L0001/frame00696.bmp 45.2994 70.6837 -7.5145
MIA_L0001/frame00697.bmp 47.1085 69.1047 -23.7695
MIA_L0001/frame00698.bmp 43.9938 70.7984 -5.2420
MIA_L0001/frame00699.bmp 45.1002 70.1804 -2.7218
MIA_L0001/frame00700.bmp 45.0774 70.3727 -4.9635
MIA_L0001/frame00701.bmp 44.1773 70.7402 -9.3517
MIA_L0001/frame00702.bmp 45.7436 70.2712 -6.9803
MIA_L0001/frame00703.bmp 45.0044 70.2262 -5.0004
MIA_L0001/frame00704.bmp 43.8522 70.8158 -5.7633
MIA_L0001/frame00705.bmp 44.6273 70.6049 -7.8740
MIA_L0001/frame00706.bmp 42.9981 70.9786 -6.2481
MIA_L0001/frame00707.bmp 42.3420 71.2082 -9.3292
MIA_L0001/frame00708.bmp 44.3733 70.9341 -5.7380
MIA_L0001/frame00709.bmp 44.2436 70.7151 -8.8114
MIA_L0001/frame00710.bmp 44.1847 70.7544 -6.1953
MIA_L0001/frame00711.bmp 44.4807 70.8155 -7.2022
MIA_L0001/frame00712.bmp 31.5000 123.0000 -0.0000
MIA_L0001/frame00714.bmp 31.5000 123.0000 -0.0000
MIA_L0001/frame00715.bmp 31.5000 123.0000 -0.0000
MIA_L0001/frame00716.bmp 60.1519 66.5799 -17.7655
MIA_L0001/frame00717.bmp 31.5000 123.0000 -0.0000
MIA_L0001/frame00718.bmp 31.5000 123.0000 -0.0000
MIA_L0001/frame00719.bmp 60.8207 66.4405 -18.8064
MIA_L0001/frame00720.bmp 61.5791 66.1621 -18.9446
MIA_L0001/frame00721.bmp 60.6545 66.3232 -18.9619
MIA_L0001/frame00722.bmp 62.1065 66.1196 -15.4674
MIA_L0001/frame00723.bmp 61.2212 66.3459 -17.5776
MIA_L0001/frame00724.bmp 60.5041 66.3381 -19.8623
MIA_L0001/frame00725.bmp 61.2969 65.9876 -19.9847
MIA_L0001/frame00726.bmp 60.7369 66.2553 -17.3470
MIA_L0001/frame00727.bmp 60.7076 66.6201 -17.7872
MIA_L0001/frame00728.bmp 61.7160 66.1300 -15.8548
MIA_L0001/frame00729.bmp 61.6948 66.1787 -17.2674
MIA_L0001/frame00730.bmp 61.7422 66.1802 -23.0230
MIA_L0001/frame00731.bmp 59.3215 67.0520 -15.0691
MIA_L0001/frame00732.bmp 61.3046 66.6172 -15.4199
MIA_L0001/frame00733.bmp 59.6935 66.9980 -18.2150
MIA_L0001/frame00734.bmp 61.5602 65.9014 -21.0487
MIA_L0001/frame00735.bmp 58.5078 67.1007 -10.6331
MIA_L0001/frame00736.bmp 95.5000 123.0000 -0.0000
MIA_L0001/frame00737.bmp 95.5000 123.0000 -0.0000
MIA_L0001/frame00739.bmp 47.2500 69.4340 8.0058
MIA_L0001/frame00740.bmp 43.7217 70.9551 -8.7484
MIA_L0001/frame00741.bmp 46.2553 69.7063 3.6196
MIA_L0001/frame00742.bmp 18.4304 54.1392 -16.4117
MIA_L0001/frame00743.bmp 45.1122 70.1180 -8.5611
MIA_L0001/frame00744.bmp 43.4802 70.7968 -4.9670
MIA_L0001/frame00745.bmp 44.3043 69.8439 -5.6130
MIA_L0001/frame00746.bmp 44.2335 70.3194 -4.0159
MIA_L0001/frame00747.bmp 45.0397 70.1153 -8.2032
MIA_L0001/frame00748.bmp 44.8788 67.8264 -19.0560
MIA_L0001/frame00749.bmp 44.2981 70.6942 -6.5136
MIA_L0001/frame00750.bmp 43.9597 70.7692 -9.2267
MIA_L0001/frame00751.bmp 45.1942 70.3096 -5.5135
MIA_L0001/frame00752.bmp 45.0686 70.0706 -4.6710
MIA_L0001/frame00753.bmp 43.8764 70.6179 -8.9125
MIA_L0001/frame00754.bmp 43.7996 70.4463 -7.4449
MIA_L0001/frame00755.bmp 43.8038 70.8914 -8.1332
MIA_L0001/frame00756.bmp 43.7420 70.8701 -6.6102
MIA_L0001/frame00757.bmp 44.2695 70.2555 -5.4750
MIA_L0001/frame00758.bmp 45.1464 70.0701 -5.7762
MIA_L0001/frame00759.bmp 44.2408 70.8039 -9.2759
MIA_L0001/frame00760.bmp 44.0118 70.4059 -8.7562
MIA_L0001/frame00762.bmp 31.5000 123.0000 -0.0000
MIA_L0001/frame00763.bmp 31.5000 123.0000 -0.0000
MIA_L0001/frame00764.bmp 58.8361 66.6019 -22.9973
MIA_L0001/frame00765.bmp 31.5000 123.0000 -0.0000
MIA_L0001/frame00766.bmp 31.5000 123.0000 -0.0000
MIA_L0001/frame00767.bmp 60.3147 66.6646 -21.6402
MIA_L0001/frame00768.bmp 31.5000 123.0000 -0.0000
MIA_L0001/frame00769.bmp 31.5000 123.0000 -0.0000
MIA_L0001/frame00770.bmp 61.1423 66.6112 -16.7717
MIA_L0001/frame00771.bmp 59.3402 66.8412 -18.9762
MIA_L0001/frame00772.bmp 59.8004 65.9584 -22.8144
MIA_L0001/frame00773.bmp 60.4912 66.4892 -23.1510
MIA_L0001/frame00774.bmp 60.1849 67.0084 -15.2066
MIA_L0001/frame00775.bmp 62.1034 66.3365 -13.8768
MIA_L0001/frame00776.bmp 60.2727 66.5238 -20.1061
MIA_L0001/frame00777.bmp 58.7014 67.7301 -26.3399
MIA_L0001/frame00778.bmp 60.8303 66.4307 -18.8437
MIA_L0001/frame00779.bmp 34.5000 79.5000 -0.0000
MIA_L0001/frame00780.bmp 59.6571 66.8242 -16.1960
MIA_L0001/frame00781.bmp 60.7198 66.5690 -18.3269
MIA_L0001/frame00782.bmp 61.0248 66.6364 -15.6615
MIA_L0001/frame00783.bmp 59.8612 66.4728 -19.6945
MIA_L0001/frame00784.bmp 58.7876 66.7856 -18.2020
MIA_L0001/frame00785.bmp 60.0134 66.6245 -19.2033
MIA_L0001/frame00789.bmp 45.4501 69.6477 -0.2885
MIA_L0001/frame00790.bmp 43.4981 70.6325 -8.7247
MIA_L0001/frame00791.bmp 45.0000 70.1394 -7.9074
MIA_L0001/frame00792.bmp 46.1404 70.6285 -10.4648
MIA_L0001/frame00793.bmp 44.4365 70.2778 -7.7938
MIA_L0001/frame00794.bmp 44.8505 70.4505 -8.3970
MIA_L0001/frame00795.bmp 45.1807 70.8049 -6.1552
MIA_L0001/frame00796.bmp 44.6557 70.4857 -6.3057
MIA_L0001/frame00797.bmp 45.0320 70.7015 -5.7343
MIA_L0001/frame00798.bmp 45.5921 69.9876 -10.6294
MIA_L0001/frame00799.bmp 44.0667 70.6762 -9.1332
MIA_L0001/frame00800.bmp 46.2017 69.7496 -13.6249
MIA_L0001/frame00801.bmp 45.3234 70.4351 -11.4749
MIA_L0001/frame00802.bmp 45.1974 70.4163 -4.7979
MIA_L0001/frame00803.bmp 45.2611 70.1903 -7.5039
MIA_L0001/frame00804.bmp 42.8629 70.8026 -9.0157
MIA_L0001/frame00805.bmp 44.0062 70.2614 -7.7939
MIA_L0001/frame00806.bmp 43.9678 70.1489 -3.7509
MIA_L0001/frame00807.bmp 43.7812 70.7562 -7.9906
MIA_L0001/frame00808.bmp 44.8635 69.8550 -4.2394
MIA_L0001/frame00809.bmp 43.3825 70.7331 -9.1943
MIA_L0001/frame00810.bmp 25.0000 75.0000 -0.0000
MIA_L0001/frame00814.bmp 60.7220 66.0960 -23.5215
MIA_L0001/frame00815.bmp 62.0183 65.5505 -24.6982
MIA_L0001/frame00816.bmp 61.4172 66.2456 -19.6730
MIA_L0001/frame00817.bmp 61.7495 66.1613 -16.1253
MIA_L0001/frame00818.bmp 61.0374 66.4134 -20.8647
MIA_L0001/frame00819.bmp 61.0282 66.0724 -19.5388
MIA_L0001/frame00820.bmp 59.5860 66.7261 -18.0931
MIA_L0001/frame00821.bmp 61.5536 66.6257 -16.0716
MIA_L0001/frame00822.bmp 60.2363 67.0428 -14.4797
MIA_L0001/frame00823.bmp 60.9319 66.3346 -17.5566
MIA_L0001/frame00824.bmp 58.5095 67.2810 -15.0926
MIA_L0001/frame00825.bmp 58.5283 66.0417 -9.7513
MIA_L0001/frame00826.bmp 57.0323 66.8733 -17.1106
MIA_L0001/frame00827.bmp 59.8785 66.4403 -19.7348
MIA_L0001/frame00828.bmp 62.4267 65.9267 -17.2578
MIA_L0001/frame00829.bmp 62.0054 65.9584 -16.3520
MIA_L0001/frame00830.bmp 59.5205 66.2283 -22.4869
MIA_L0001/frame00831.bmp 60.1016 66.3028 -10.7915
MIA_L0001/frame00832.bmp 60.1667 66.6429 -17.5043
MIA_L0001/frame00833.bmp 59.7167 67.0408 -18.6555
MIA_L0001/frame00834.bmp 60.0131 66.4716 -22.5401
MIA_L0001/frame00835.bmp 58.9851 67.2708 -15.9863
MIA_L0001/frame00839.bmp 3.7174 71.2826 58.4718
MIA_L0001/frame00840.bmp 44.1940 70.5056 -2.9677
MIA_L0001/frame00841.bmp 46.0306 70.2205 -2.7338
MIA_L0001/frame00842.bmp 45.7845 69.5366 -5.7593
MIA_L0001/frame00843.bmp 46.9422 69.8289 2.7849
MIA_L0001/frame00844.bmp 45.0962 70.2725 -4.6450
MIA_L0001/frame00845.bmp 44.1403 70.8437 -9.7004
MIA_L0001/frame00846.bmp 43.9400 70.7253 -8.5248
MIA_L0001/frame00847.bmp 45.5581 70.0021 -6.9866
MIA_L0001/frame00848.bmp 44.9149 70.1383 -8.4811
MIA_L0001/frame00849.bmp 44.8951 69.9630 -2.7766
MIA_L0001/frame00850.bmp 44.2657 70.4260 -5.5665
MIA_L0001/frame00851.bmp 44.9796 70.1130 -7.6285
MIA_L0001/frame00852.bmp 45.0252 70.4109 -11.5288
MIA_L0001/frame00853.bmp 44.6549 70.3368 -8.6891
MIA_L0001/frame00854.bmp 44.9787 70.3859 -9.1012
MIA_L0001/frame00855.bmp 44.4849 70.3380 -10.2252
MIA_L0001/frame00856.bmp 41.9613 70.5882 -9.9582
MIA_L0001/frame00857.bmp 45.7453 70.1843 -7.8179
MIA_L0001/frame00858.bmp 43.7250 70.4087 -6.6866
MIA_L0001/frame00859.bmp 43.9315 70.4389 -9.8535
MIA_L0001/frame00860.bmp 44.2697 70.2598 -9.1631
MIA_L0001/frame00861.bmp 45.0301 70.3570 -7.5950
MIA_L0001/frame00865.bmp 47.0909 106.8182 -13.2825
MIA_L0001/frame00866.bmp 61.6218 66.0812 -18.5679
MIA_L0001/frame00867.bmp 61.2951 66.2097 -18.5749
MIA_L0001/frame00868.bmp 61.1602 66.2441 -15.3331
MIA_L0001/frame00869.bmp 60.4776 66.4310 -18.6974
MIA_L0001/frame00870.bmp 60.2487 65.6035 -12.8709
MIA_L0001/frame00871.bmp 31.5000 123.0000 -0.0000
MIA_L0001/frame00872.bmp 31.5000 123.0000 -0.0000
MIA_L0001/frame00873.bmp 61.2282 66.0798 -18.9637
MIA_L0001/frame00874.bmp 31.5000 123.0000 -0.0000
MIA_L0001/frame00875.bmp 31.5000 123.0000 -0.0000
MIA_L0001/frame00876.bmp 31.5000 123.0000 -0.0000
MIA_L0001/frame00877.bmp 60.7262 66.0796 -12.9984
MIA_L0001/frame00878.bmp 61.7518 66.3507 -14.2541
MIA_L0001/frame00879.bmp 61.4770 66.1073 -14.9196
MIA_L0001/frame00880.bmp 61.2812 66.2344 -18.6220
MIA_L0001/frame00881.bmp 61.5679 66.0434 -15.0688
MIA_L0001/frame00882.bmp 61.7256 66.1353 -16.5374
MIA_L0001/frame00883.bmp 60.4165 65.6660 -19.2048
MIA_L0001/frame00884.bmp 63.2111 66.1206 -16.5489
MIA_L0001/frame00885.bmp 66.6308 65.1853 -12.7093
MIA_L0001/frame00886.bmp 61.7827 66.3837 -18.8993
MIA_L0001/frame00887.bmp 60.4752 66.6970 -15.4686
MIA_L0001/frame00889.bmp 63.5000 123.0000 -0.0000
MIA_L0001/frame00890.bmp 48.6182 69.4387 14.8883
MIA_L0001/frame00891.bmp 46.2716 70.0201 -1.8201
MIA_L0001/frame00892.bmp 45.0442 69.8588 -5.7928
MIA_L0001/frame00893.bmp 46.1499 69.7751 -5.9154
MIA_L0001/frame00894.bmp 46.9936 70.0236 -2.9353
MIA_L0001/frame00895.bmp 46.1109 69.9254 -0.2727
MIA_L0001/frame00896.bmp 46.6360 69.9298 -6.5404
MIA_L0001/frame00897.bmp 44.7769 70.4402 -9.2094
MIA_L0001/frame00898.bmp 45.6110 70.0000 -5.5503
MIA_L0001/frame00899.bmp 45.5408 70.0644 -4.6066
MIA_L0001/frame00900.bmp 45.5422 70.3586 -6.3558
MIA_L0001/frame00901.bmp 43.2954 70.6911 -8.6691
MIA_L0001/frame00902.bmp 46.1204 70.6918 -10.1127
MIA_L0001/frame00903.bmp 42.9313 70.8697 -9.0925
MIA_L0001/frame00904.bmp 44.5773 70.6986 -8.3076
MIA_L0001/frame00905.bmp 45.3282 70.2233 -4.4900
MIA_L0001/frame00906.bmp 45.1288 70.3865 -4.7078
MIA_L0001/frame00907.bmp 44.2188 70.3989 -7.3112
MIA_L0001/frame00908.bmp 44.6693 70.5170 -10.4365
MIA_L0001/frame00909.bmp 43.4630 70.5389 -10.5922
MIA_L0001/frame00910.bmp 45.1344 70.5672 -9.8386
MIA_L0001/frame00911.bmp 13.5600 72.3067 12.8003
MIA_L0001/frame00912.bmp 44.5780 70.6954 -7.2742
MIA_L0001/frame00913.bmp 44.0793 70.9246 -10.6207
MIA_L0001/frame00916.bmp 57.4450 66.9062 -32.2781
MIA_L0001/frame00917.bmp 59.3403 66.3442 -20.5273
MIA_L0001/frame00918.bmp 61.2500 65.8801 -19.4681
MIA_L0001/frame00919.bmp 60.3642 65.9383 -20.4752
MIA_L0001/frame00920.bmp 60.7827 66.1690 -16.4983
MIA_L0001/frame00921.bmp 62.2699 65.6540 -17.8599
MIA_L0001/frame00922.bmp 60.5521 66.6896 -15.5285
MIA_L0001/frame00923.bmp 59.5660 66.4570 -20.1543
MIA_L0001/frame00924.bmp 60.8687 66.6384 -13.0335
MIA_L0001/frame00925.bmp 60.3557 66.4045 -14.5790
MIA_L0001/frame00926.bmp 58.8634 67.0488 -18.5274
MIA_L0001/frame00927.bmp 59.9958 66.4405 -14.7954
MIA_L0001/frame00928.bmp 60.1653 66.4879 -19.0831
MIA_L0001/frame00929.bmp 60.7111 66.4385 -17.9251
MIA_L0001/frame00930.bmp 59.2356 66.4752 -18.9225
MIA_L0001/frame00931.bmp 60.5703 66.6305 -17.4648
MIA_L0001/frame00932.bmp 61.8011 66.0130 -16.4398
MIA_L0001/frame00933.bmp 59.2937 66.4170 -18.9171
MIA_L0001/frame00934.bmp 62.9049 65.8169 -15.7412
MIA_L0001/frame00935.bmp 60.3469 66.1735 -17.5754
MIA_L0001/frame00936.bmp 61.3249 66.0856 -17.6858
MIA_L0001/frame00937.bmp 60.8471 66.0176 -16.3905
MIA_L0001/frame00938.bmp 58.9674 66.5543 -22.8131
MIA_L0001/frame00939.bmp 59.2335 66.8424 -20.3320
MIA_L0001/frame00942.bmp 50.7509 68.9181 50.6422
MIA_L0001/frame00943.bmp 46.7663 69.8944 -3.1444
MIA_L0001/frame00944.bmp 46.1063 69.9458 -4.9377
MIA_L0001/frame00945.bmp 46.7561 69.5976 -3.3110
MIA_L0001/frame00946.bmp 47.8504 69.1401 8.3828
MIA_L0001/frame00947.bmp 44.5667 70.0431 -5.0406
MIA_L0001/frame00948.bmp 44.6835 70.5340 -8.5120
MIA_L0001/frame00949.bmp 45.3018 70.4025 -8.9966
MIA_L0001/frame00950.bmp 44.7949 70.4688 -8.1611
MIA_L0001/frame00951.bmp 43.9339 70.3463 -9.7204
MIA_L0001/frame00952.bmp 44.5333 70.3867 -6.7671
MIA_L0001/frame00953.bmp 46.1170 70.1088 -8.0390
MIA_L0001/frame00954.bmp 44.7500 70.3064 -8.1921
MIA_L0001/frame00955.bmp 43.9045 70.5575 -10.0933
MIA_L0001/frame00956.bmp 44.9691 70.2716 -7.5815
MIA_L0001/frame00957.bmp 46.1158 69.8953 -4.0225
MIA_L0001/frame00958.bmp 42.6458 70.7925 -8.8022
MIA_L0001/frame00959.bmp 44.2429 70.6395 -9.7079
MIA_L0001/frame00960.bmp 45.2863 70.0786 -4.8394
MIA_L0001/frame00961.bmp 43.3774 70.6113 -7.5798
MIA_L0001/frame00962.bmp 46.3009 69.8657 -4.1550
MIA_L0001/frame00963.bmp 45.1493 70.3067 -11.7869
MIA_L0001/frame00964.bmp 10.6557 80.7541 -24.1792
MIA_L0001/frame00965.bmp 44.4503 70.6237 -9.9992
MIA_L0001/frame00969.bmp 60.8674 66.0351 -21.4933
MIA_L0001/frame00970.bmp 60.5136 65.7126 -26.0126
MIA_L0001/frame00971.bmp 62.6081 65.7329 -18.1222
MIA_L0001/frame00972.bmp 61.4830 65.9679 -17.6785
MIA_L0001/frame00973.bmp 60.0714 66.5063 -17.6397
MIA_L0001/frame00974.bmp 59.1038 66.2144 -16.1616
MIA_L0001/frame00975.bmp 59.4860 66.4017 -18.5519
